A69,A109,A45,A77,A92,A89,A5,A85,label
0.4616138339042663,0.3642675578594208,0.4396950900554657,0.5237205624580383,0.2623287439346313,336.4425964355469,0.4430781006813049,0.2867149710655212,MDD
0.4791377782821655,0.3475437760353088,0.4078045189380646,0.546658456325531,0.2794612348079681,370.7550964355469,0.505095899105072,0.3561914265155792,MDD
0.5818135142326355,0.5060625076293945,0.6859460473060608,0.6731899380683899,0.3131560981273651,331.8506774902344,0.5290148258209229,0.6958844065666199,MDD
0.5217769145965576,0.5588441491127014,0.5539196729660034,0.5368967056274414,0.2853600084781647,265.1366271972656,0.5280030369758606,0.3981424570083618,MDD
0.6008976697921753,0.4401402175426483,0.4690642058849334,0.6253251433372498,0.2713186740875244,304.7458190917969,0.6779632568359375,0.5690794587135315,MDD
1.098208785057068,0.7900042533874512,0.8828776478767395,0.8390834927558899,0.6545506119728088,29.37908172607422,1.0114282369613647,1.008454442024231,MDD
0.6473275423049927,0.5493258833885193,0.5114444494247437,0.6287475824356079,0.339063286781311,9.137106895446776,0.5867350101470947,0.608729362487793,MDD
0.7507113814353943,0.5709592700004578,0.4951454401016235,0.6960664391517639,0.3479494452476501,8.230701446533203,0.6428772211074829,0.7712224125862122,MDD
0.5990369319915771,0.5782114267349243,0.5689523816108704,0.6841204166412354,0.3987676203250885,7.196895122528076,0.6573105454444885,0.5998258590698242,MDD
0.6152045130729675,0.6027765274047852,0.5715017914772034,0.5859485268592834,0.3449486792087555,11.683714866638184,0.6468779444694519,0.5434022545814514,MDD
0.4737545847892761,0.5496260523796082,0.5594896078109741,0.4290487468242645,0.3673111498355865,17.12701988220215,0.6108560562133789,0.4923068583011627,MDD
0.4384712874889374,0.5115323662757874,0.5993424654006958,0.4251622855663299,0.4537253379821777,12.1556978225708,0.5615994930267334,0.4984128773212433,MDD
0.6252275109291077,0.6923152804374695,0.6340285539627075,0.5947065353393555,0.3781117498874664,7.000985145568848,0.6233122944831848,0.6235215067863464,MDD
0.5677218437194824,0.560286819934845,0.5456469655036926,0.6105267405509949,0.3792906105518341,8.186896324157715,0.6175603866577148,0.5850818157196045,MDD
0.6116860508918762,0.6295620203018188,0.5123410820960999,0.5854207277297974,0.4479195773601532,6.7360148429870605,0.7014138698577881,0.5028117299079895,MDD
0.7161216139793396,0.5476680994033813,0.5276966691017151,0.6809521913528442,0.3606047034263611,7.982682228088379,0.633170485496521,0.5574121475219727,MDD
0.605840265750885,0.5847841501235962,0.5525867938995361,0.5656777620315552,0.3979704976081848,5.065738201141357,0.592755138874054,0.5696682333946228,MDD
0.6138437390327454,0.5374227166175842,0.5162728428840637,0.6092216968536377,0.3435926437377929,6.682514667510986,0.7336711287498474,0.5500577688217163,MDD
0.6283431053161621,0.5606502890586853,0.5555899143218994,0.6323421001434326,0.3292957544326782,8.550993919372559,0.6370026469230652,0.6075209975242615,MDD
0.5882241725921631,0.5888339877128601,0.4859233498573303,0.5313160419464111,0.3448165357112884,6.804244518280029,0.6373980641365051,0.5955145955085754,MDD
0.6234865784645081,0.6466187834739685,0.5422946810722351,0.5739598870277405,0.3560689687728882,8.29308032989502,0.6147702932357788,0.5709292888641357,MDD
0.627479076385498,0.6927448511123657,0.6799934506416321,0.5557830929756165,0.4327521920204162,5.780944347381592,0.6923903226852417,0.7344582080841064,MDD
0.6355425715446472,0.6290341019630432,0.5600178241729736,0.5814169645309448,0.403628408908844,6.967722892761231,0.6703910231590271,0.5425714254379272,MDD
0.6188545227050781,0.5842203497886658,0.540940523147583,0.6335235834121704,0.4097651243209839,7.447765827178955,0.6490709185600281,0.6153417229652405,MDD
0.5950425863265991,0.598476767539978,0.5787645578384399,0.5992505550384521,0.4377733170986175,7.294210433959961,0.6758948564529419,0.6339869499206543,MDD
0.5673233270645142,0.5809968709945679,0.6198959350585938,0.6267071962356567,0.4115499258041382,6.636360168457031,0.6372063755989075,0.6000133752822876,MDD
0.7025734186172485,0.6415594816207886,0.5597435832023621,0.7337826490402222,0.3832061886787414,7.209290981292725,0.7192270755767822,0.5453019738197327,MDD
0.6435447931289673,0.6487294435501099,0.5019217133522034,0.7249688506126404,0.4122169017791748,5.978500843048096,0.7142552733421326,0.6170957684516907,MDD
0.620549738407135,0.5620660781860352,0.5177083611488342,0.638020396232605,0.4021645188331604,6.637961864471436,0.6353455781936646,0.5344073176383972,MDD
0.5813769102096558,0.5751650333404541,0.5518059730529785,0.6037805676460266,0.4117858707904815,5.66042947769165,0.6611734628677368,0.5613635778427124,MDD
0.6057197451591492,0.5989468097686768,0.5402094125747681,0.6347227692604065,0.4019580781459808,6.167708873748779,0.6192466020584106,0.6297850608825684,MDD
0.6284213066101074,0.6100813150405884,0.5474360585212708,0.6405498385429382,0.3367325663566589,8.622905731201172,0.6666501760482788,0.5290499329566956,MDD
0.6385380029678345,0.6428308486938477,0.5430058240890503,0.5982950329780579,0.4251770973205566,6.40184211730957,0.6244227290153503,0.5915976166725159,MDD
0.6329677104949951,0.5585938692092896,0.573215126991272,0.6027240753173828,0.3815390467643738,6.533169269561768,0.6407002210617065,0.5499975085258484,MDD
0.6257016658782959,0.5895174145698547,0.5670050382614136,0.6508244872093201,0.3930323123931885,9.786947250366213,0.6291579008102417,0.6279082894325256,MDD
0.6725239157676697,0.5700383186340332,0.5633073449134827,0.7434424757957458,0.3866890966892242,9.09953784942627,0.6212382912635803,0.5614776015281677,MDD
0.638667106628418,0.614665687084198,0.6369275450706482,0.6110117435455322,0.3591117560863495,8.97532844543457,0.7178134918212891,0.5848388075828552,MDD
0.482458233833313,0.4861683249473572,0.5623509883880615,0.3958908915519714,0.3344511687755584,33.4470329284668,0.4581319391727447,0.467503011226654,MDD
0.5171089768409729,0.5802469253540039,0.5458469390869141,0.5582138299942017,0.3930660784244537,9.485029220581056,0.6478244662284851,0.5460312962532043,MDD
0.5602049231529236,0.5785912871360779,0.530247688293457,0.5460420250892639,0.3718514144420624,7.402848720550537,0.6691176891326904,0.5629189610481262,MDD
0.5488542914390564,0.5783875584602356,0.5025182962417603,0.5434524416923523,0.4193018674850464,6.618625164031982,0.5986777544021606,0.5562997460365295,MDD
0.5813111662864685,0.5241202116012573,0.5116330981254578,0.4319849014282226,0.314450055360794,34.05930709838867,0.6410454511642456,0.4293290376663208,MDD
0.6947757601737976,0.6152340173721313,0.6065697073936462,0.5365453362464905,0.3960270881652832,5.154276847839356,0.6922637820243835,0.575944721698761,MDD
0.6047742962837219,0.6124944090843201,0.5076277852058411,0.6316091418266296,0.3676685392856598,7.002091884613037,0.6071545481681824,0.5765737295150757,MDD
0.7445869445800781,0.8333296179771423,1.0742532014846802,0.6090280413627625,0.3483439087867737,79.98521423339844,1.0672622919082642,0.975518524646759,MDD
0.6843797564506531,0.6636809706687927,0.5981612801551819,0.605028510093689,0.4143596589565277,26.175701141357425,0.6477947235107422,0.570502519607544,MDD
0.6664136052131653,0.6345778703689575,0.6434606909751892,0.5483497381210327,0.4818398356437683,25.925790786743164,0.645480751991272,0.5544326901435852,MDD
0.6120992302894592,0.7372236251831055,0.6246746182441711,0.5796773433685303,0.4667060971260071,18.391979217529297,0.6431050300598145,0.5827122330665588,MDD
0.5795818567276001,0.6560001969337463,0.7219083905220032,0.5803874135017395,0.4304426610469818,29.07086753845215,0.6709238290786743,0.6256265044212341,MDD
0.6430087089538574,0.687342643737793,0.6324126720428467,0.5340439081192017,0.4900663495063782,25.51513290405273,0.6407848000526428,0.5612710118293762,MDD
0.5996361374855042,0.6010320782661438,0.6596195101737976,0.5623247623443604,0.5310677289962769,25.650331497192383,0.6967830061912537,0.6294756531715393,MDD
0.4722633957862854,0.5061579942703247,0.5114221572875977,0.5665653944015503,0.4784804880619049,42.34394073486328,0.6276721954345703,0.5644079446792603,MDD
0.5004349946975708,0.4823425114154815,0.4944530129432678,0.5067395567893982,0.3730295300483703,49.36958694458008,0.6858600974082947,0.4389697611331939,MDD
0.4986653327941894,0.6384161710739136,0.4851016998291015,0.5699236989021301,0.4266521632671356,32.79447555541992,0.5827823877334595,0.5302956700325012,MDD
0.5774124264717102,0.6897992491722107,0.6438291668891907,0.5820025205612183,0.5136585235595703,18.646286010742188,0.6378875970840454,0.6332376003265381,MDD
0.6624591946601868,0.6564106345176697,0.6108699440956116,0.5813941359519958,0.496666818857193,14.397613525390623,0.6736583113670349,0.6556708812713623,MDD
0.5772268772125244,0.6597442626953125,0.6583516001701355,0.5786649584770203,0.4270544648170471,17.725969314575195,0.6654355525970459,0.619068443775177,MDD
0.6099374294281006,0.649943470954895,0.6338741183280945,0.5371581315994263,0.5215727686882019,20.211181640625,0.6535738706588745,0.6174545884132385,MDD
0.6788967251777649,0.6266744136810303,0.6399995684623718,0.6276827454566956,0.4659124910831451,19.742624282836918,0.6896203756332397,0.6479804515838623,MDD
0.6433119177818298,0.6886078119277954,0.6369118690490723,0.5553877949714661,0.5494230389595032,15.18459129333496,0.6542375683784485,0.6130071878433228,MDD
0.6522690653800964,0.6896335482597351,0.7077829837799072,0.5944018959999084,0.4319394528865814,28.400983810424805,0.7619457840919495,0.6349077224731445,MDD
0.6275656223297119,0.7131456136703491,0.6274751424789429,0.6256090402603149,0.4645112752914428,18.67111015319824,0.7045119404792786,0.5997573733329773,MDD
0.6060986518859863,0.6676536798477173,0.5451067686080933,0.5857474207878113,0.4590452313423157,20.50981712341309,0.6384832262992859,0.6107465028762817,MDD
0.548557460308075,0.6020734310150146,0.6941009163856506,0.5108227133750916,0.5296263694763184,14.189231872558594,0.5769831538200378,0.6339399218559265,MDD
0.6474725008010864,0.6588332056999207,0.661980152130127,0.5822149515151978,0.4613488614559173,20.60417938232422,0.7576139569282532,0.5549973845481873,MDD
0.6107644438743591,0.6521725654602051,0.7392235994338989,0.5477626323699951,0.5189037919044495,17.15235137939453,0.7672145366668701,0.5885206460952759,MDD
0.5800501108169556,0.6446421146392822,0.6252663135528564,0.541664719581604,0.4364227652549743,24.45667266845703,0.7337973117828369,0.5898793935775757,MDD
0.6798166036605835,0.7245461344718933,0.678034245967865,0.5876275300979614,0.4207771718502044,24.89023208618164,0.6242498159408569,0.5950496792793274,MDD
0.6357418894767761,0.804094135761261,0.6341885924339294,0.570495069026947,0.5092685222625732,22.14478874206543,0.6915009617805481,0.6295792460441589,MDD
0.7074689865112305,0.6719216704368591,0.7083857655525208,0.6996329426765442,0.2727725505828857,76.7418441772461,0.690606415271759,0.7171066999435425,MDD
0.6109310984611511,0.6659407615661621,0.6498079299926758,0.607839822769165,0.4614582657814026,38.08366775512695,0.7083971500396729,0.5588294267654419,MDD
0.442701905965805,0.441979706287384,0.4255483746528625,0.5684128999710083,0.3944595158100128,91.33084106445312,0.7213528752326965,0.470622181892395,MDD
0.4358065128326416,0.5452854037284851,0.3457553088665008,0.5004197955131531,0.3895221352577209,77.66680145263672,0.5738982558250427,0.3686372637748718,MDD
0.5199616551399231,0.6517624855041504,0.5994629859924316,0.5761914253234863,0.4544150531291961,26.649932861328125,0.7039784789085388,0.5894023776054382,MDD
0.5335979461669922,0.6173267960548401,0.6048541069030762,0.5598284006118774,0.40279021859169,35.233001708984375,0.7406067848205566,0.5313469767570496,MDD
0.4608413577079773,0.6274455189704895,0.6830359697341919,0.5427457094192505,0.3665599822998047,64.92796325683594,0.7469403147697449,0.4844788908958435,MDD
0.5705268979072571,0.6592422127723694,0.8067747354507446,0.6312427520751953,0.2914570868015289,84.8397216796875,0.7681663632392883,0.6361518502235413,MDD
0.5551621913909912,0.6589083075523376,0.6713457703590393,0.5137118101119995,0.374692440032959,41.33229064941406,0.7711226344108582,0.5240626931190491,MDD
0.574600338935852,0.661819577217102,0.6615803241729736,0.5465307235717773,0.4318250119686126,37.613067626953125,0.8498383164405823,0.4958734512329101,MDD
0.4352958500385284,0.6638035774230957,0.6159762740135193,0.5137166380882263,0.390428364276886,46.82093048095703,0.6952021718025208,0.4862335324287414,MDD
0.5614182949066162,0.6125696897506714,0.6315690279006958,0.5366993546485901,0.4946751892566681,24.68826484680176,0.6394950151443481,0.6176626086235046,MDD
0.6302779912948608,0.760905385017395,0.7244192361831665,0.6134370565414429,0.3726350367069244,34.93909454345703,0.8091819882392883,0.6579062938690186,MDD
0.5798801779747009,0.6276815533638,0.6689243912696838,0.5513244867324829,0.3881933391094208,26.978605270385746,0.774754524230957,0.6319202780723572,MDD
0.3280422389507293,0.7581122517585754,0.6431484222412109,0.3377562165260315,0.2084712982177734,156.38714599609375,0.6801115870475769,0.573489785194397,MDD
0.2798443436622619,0.5337332487106323,0.5371443033218384,0.2850180864334106,0.3178052604198456,64.90763854980469,0.5527909398078918,0.385861337184906,MDD
0.378365695476532,0.4898701012134552,0.5601795315742493,0.3101068437099457,0.2990571558475494,69.12496948242188,0.5176892280578613,0.4440869987010956,MDD
0.3172483444213867,0.502627968788147,0.6201004385948181,0.3330807983875274,0.312015026807785,76.947021484375,0.5474749803543091,0.4264528453350067,MDD
0.3765847086906433,0.5001281499862671,0.543287456035614,0.3102301955223083,0.3030171394348144,76.73970031738281,0.4132326543331146,0.4327870607376098,MDD
0.2549899816513061,0.5034726858139038,0.5624904632568359,0.2780709266662597,0.2792713344097137,178.14071655273438,0.4353741109371185,0.3540442287921905,MDD
0.368114709854126,0.6404615044593811,0.6933127641677856,0.3542291224002838,0.2712205946445465,84.697509765625,0.9631683230400084,0.4362625777721405,MDD
0.3003657162189483,0.4137889146804809,0.5233839750289917,0.2381375432014465,0.2771275043487549,153.1149444580078,0.5424546599388123,0.3977999985218048,MDD
0.2917580008506775,0.3910438120365143,0.5056523680686951,0.2387587130069732,0.2893947660923004,138.33277893066406,0.5477855801582336,0.3992370665073395,MDD
0.3042725622653961,0.4845120906829834,0.624019205570221,0.2543640732765198,0.2546550631523132,158.35459899902344,0.4062868058681488,0.4163735210895538,MDD
0.5782862305641174,0.6856716871261597,0.6227767467498779,0.5936583876609802,0.0971346646547317,210.91213989257807,0.7794589400291443,0.6060395836830139,MDD
0.2639241218566894,0.6579089164733887,0.5380271077156067,0.3012482523918152,0.2842046618461609,113.95228576660156,0.8764999508857727,0.5905534029006958,MDD
0.2344269007444381,0.4309336841106415,0.589114248752594,0.2334646433591842,0.2865124344825744,82.295166015625,0.4941736161708832,0.395403116941452,MDD
0.3666225671768188,0.4514716863632202,0.5705504417419434,0.3654183149337768,0.2800370752811432,155.9304656982422,0.4780000448226928,0.3857511579990387,MDD
0.2670533955097198,0.4463405907154083,0.5107121467590332,0.3438880145549774,0.2808894217014313,119.42867279052734,0.4077980816364288,0.519000768661499,MDD
0.3471989035606384,0.428282618522644,0.615297257900238,0.3495031893253326,0.2832590639591217,152.42892456054688,0.5644359588623047,0.42825648188591,MDD
0.3669632077217102,0.3920736014842987,0.525799036026001,0.3443410694599151,0.2883000373840332,119.24321746826172,0.4774679839611053,0.3652153313159942,MDD
0.3761910498142242,0.5017741322517395,0.5379357933998108,0.5214451551437378,0.3101086616516113,114.03314208984376,0.5925706028938293,0.4972178339958191,MDD
0.379894495010376,0.4416798055171966,0.5287225246429443,0.3402218222618103,0.3363746404647827,42.5848503112793,0.6117203235626221,0.3921050131320953,MDD
0.2526159882545471,0.4496204257011413,0.4880666434764862,0.2881076335906982,0.2986153662204742,93.24911499023438,0.4889107346534729,0.4471827149391174,MDD
0.315286636352539,0.3678563833236694,0.5004507303237915,0.3172076642513275,0.2878662943840027,131.98895263671875,0.514103889465332,0.4231240153312683,MDD
0.4192617535591125,0.4529026746749878,0.4867935180664062,0.3601785600185394,0.2963931560516357,115.24030303955078,0.4895148575305938,0.4708323180675506,MDD
0.2656931281089782,0.4256497323513031,0.5268145203590393,0.3277806043624878,0.3039118647575378,64.4004135131836,0.4864377379417419,0.4600633084774017,MDD
0.2982037961483001,0.3572869300842285,0.4610902965068817,0.2970025241374969,0.2876319587230682,105.75919342041016,0.4746529757976532,0.3948912620544433,MDD
0.2858210206031799,0.3479987978935241,0.5492411851882935,0.2875262796878814,0.2879001498222351,114.56111145019533,0.5194668769836426,0.4082599282264709,MDD
0.2916253507137298,0.404857188463211,0.5277128219604492,0.2570170164108276,0.2668526172637939,156.64727783203125,0.4504623711109161,0.3504789173603058,MDD
0.4706918895244598,0.3435803651809692,0.5337675213813782,0.4028372466564178,0.2843754291534424,103.69403076171876,0.5088960528373718,0.491708755493164,MDD
0.3564670979976654,0.558580219745636,0.4838913381099701,0.3353369832038879,0.2985765039920807,110.2894515991211,0.4116198122501373,0.3597647547721863,MDD
0.2609149217605591,0.3871946036815643,0.4926298558712005,0.2539761066436767,0.2758031487464905,136.01748657226562,0.427967369556427,0.3514900803565979,MDD
0.3297654092311859,0.4057646989822387,0.5009289383888245,0.2594939470291137,0.2813625633716583,89.18324279785156,0.5296418070793152,0.3635996878147125,MDD
0.2926162481307983,0.4814099669456482,0.5204277038574219,0.2841041684150696,0.2905555963516235,92.45709228515624,0.4883003234863281,0.4047319889068603,MDD
0.348107248544693,0.5275095701217651,0.49151211977005,0.3328542709350586,0.2870635688304901,100.98938751220705,0.4560027420520782,0.3826245069503784,MDD
0.3299565017223358,0.3594446778297424,0.5010583996772766,0.3782228529453277,0.2860140204429626,79.85063934326172,0.5769041776657104,0.3838691413402557,MDD
0.2905236780643463,0.4198743402957916,0.4864657521247864,0.3047822713851928,0.2747035920619964,95.04537200927734,0.457301527261734,0.3828178942203522,MDD
0.3409299850463867,0.4745801389217376,0.4764827787876129,0.4312283992767334,0.281700998544693,88.21612548828125,0.477659523487091,0.4556673169136047,MDD
0.3791006803512573,0.4820609390735626,0.5433675646781921,0.2800400555133819,0.2911328375339508,87.05770111083984,0.8059813976287842,0.3986173272132873,MDD
0.3405735492706299,0.4127298593521118,0.4645374119281769,0.293287843465805,0.2913722991943359,96.48636627197266,0.4840196073055267,0.380170077085495,MDD
0.3030491769313812,0.3989534080028534,0.5699267387390137,0.2524853348731994,0.2861459851264953,98.3623275756836,0.6613824367523193,0.3819575309753418,MDD
0.2736046016216278,0.3751534819602966,0.5539525747299194,0.2850174903869629,0.2659174501895904,138.40489196777344,0.4739292562007904,0.3832440078258514,MDD
0.989546000957489,0.8158891201019287,0.7862311601638794,0.5106701850891113,0.3330439627170563,40.69036102294922,0.8009913563728333,0.6810159683227539,MDD
0.5181069374084473,0.5516261458396912,0.6078934669494629,0.4744103848934173,0.3728623986244201,33.9662971496582,0.5631374716758728,0.5982171297073364,MDD
0.4331974983215332,0.600741446018219,0.5107241272926331,0.468631237745285,0.3537736535072326,35.884376525878906,0.483233779668808,0.560263454914093,MDD
0.5278833508491516,0.5313935875892639,0.5654698014259338,0.4365025758743286,0.354146659374237,33.121543884277344,0.6797410249710083,0.6054225564002991,MDD
0.4316532015800476,0.5871665477752686,0.5247897505760193,0.4823702275753021,0.3689591884613037,35.65196990966797,0.527386486530304,0.5530015826225281,MDD
0.4723515510559082,0.5701627135276794,0.557689368724823,0.5336534380912781,0.2759121358394623,71.02404022216797,0.5954192280769348,0.5655887126922607,MDD
0.5634126663208008,0.6456340551376343,0.5862627029418945,0.6100589632987976,0.3237912952899933,58.50960922241211,0.7156389951705933,0.7932642698287964,MDD
0.5574995279312134,0.6897465586662292,0.6055649518966675,0.5734671950340271,0.2344447672367096,60.27184677124024,0.7467473745346069,0.7148290872573853,MDD
0.3974397480487823,0.6257862448692322,0.4668520092964172,0.4692490398883819,0.3253087997436523,50.98705291748047,0.4693683981895447,0.6041379570960999,MDD
0.5509296655654907,0.6149525046348572,0.6165640950202942,0.4949193596839905,0.2601316571235657,55.01601791381836,0.7576767206192017,0.5828061103820801,MDD
0.4988271296024322,0.571382462978363,0.5929999351501465,0.4634669423103332,0.316274881362915,40.41912841796875,0.5156358480453491,0.5759663581848145,MDD
0.5737727284431458,0.5473989844322205,0.6568549275398254,0.5200633406639099,0.2521345317363739,90.43761444091795,0.6620673537254333,0.6260292530059814,MDD
0.6078006029129028,0.5406865477561951,0.6373335123062134,0.7934960126876831,0.2497057169675827,80.26760864257812,0.8859193921089172,0.7673163414001465,MDD
0.4931207299232483,0.5724506974220276,0.501240611076355,0.5392199754714966,0.2593848407268524,50.88512802124024,0.6734464168548584,0.6640759110450745,MDD
0.4954975843429565,0.5748516321182251,0.5338013768196106,0.5376451015472412,0.3616330623626709,38.05599594116211,0.4668322205543518,0.7014926671981812,MDD
0.5687235593795776,0.5976795554161072,0.4868026375770569,0.4860900640487671,0.2722252011299133,53.05296325683594,0.5647739171981812,0.513439416885376,MDD
0.4689096212387085,0.6181730031967163,0.5540799498558044,0.560893177986145,0.2171928882598877,104.9066390991211,0.5717547535896301,0.6144170165061951,MDD
0.4608635008335113,0.6757701635360718,0.781557023525238,0.9421617984771729,0.139554813504219,356.3235168457031,0.887972891330719,1.0505801439285278,MDD
0.7626543045043945,0.5790275931358337,0.5340073108673096,0.5060132741928101,0.2587180733680725,72.97863006591797,0.6125249862670898,0.5846810936927795,MDD
0.5418720245361328,0.6190692186355591,0.6839172840118408,0.6717988848686218,0.2545162737369537,65.3228759765625,0.5628367066383362,0.9237383008003236,MDD
0.7264042496681213,0.632057249546051,0.6665610671043396,1.0460373163223269,0.0989360809326171,466.5142517089844,0.8999162316322327,1.0758081674575806,MDD
1.1121907234191897,0.6396453380584717,0.5675607323646545,0.6749128699302673,0.1526743173599243,217.5985565185547,0.7543544173240662,0.6299190521240234,MDD
0.5338797569274902,0.6280346512794495,0.5314458012580872,0.6027532815933228,0.2494724243879318,79.373291015625,0.5977214574813843,0.6159416437149048,MDD
0.5950460433959961,0.5843626856803894,0.5884833335876465,0.4849376976490021,0.3190240859985351,58.24116516113281,0.6372958421707153,0.6006069779396057,MDD
0.6548941731452942,0.6270765066146851,0.6124782562255859,0.5471072793006897,0.3382993340492248,38.36212539672852,0.5824872851371765,0.5546467900276184,MDD
0.7577553391456604,0.7934210896492004,0.7181015610694885,0.5487172603607178,0.0725741013884544,776.1716918945312,0.5665740370750427,0.6772085428237915,MDD
1.0675591230392456,0.6239906549453735,0.628284752368927,0.8066213130950928,0.3229579329490661,39.052677154541016,1.1333580017089844,1.038127899169922,MDD
0.7548537254333496,0.6440414786338806,0.5656114220619202,0.6113367080688477,0.1024490743875503,402.55029296875,0.6388745903968811,0.6269903182983398,MDD
0.5512227416038513,0.6608883738517761,0.6314080953598022,1.0835150480270386,0.144718125462532,380.54583740234375,0.9507755041122437,1.2713587284088137,MDD
0.5818877816200256,0.7089492678642273,0.6475330591201782,0.782534658908844,0.0622970089316368,1527.994873046875,0.6164929866790771,0.6945812106132507,MDD
0.6525140404701233,0.5501400232315063,0.6984432935714722,0.682177722454071,0.2694824039936065,71.89572143554688,0.734054446220398,0.5919814109802246,MDD
